-3.1241390705108643,3.1415927410125732,0.005806980188935995,0.00011309283581795171,0.12202716618776321,0.15000000596046448,12.0
Move forward data collection 0
0.0016503949061622367,-0.006275998192120271,-0.005052713130612582,0.0002124918347867467,-0.0027632172577819166,0.8919184619021623,-0.4521877671893475
RANGES
1.3539999723434448,1.3539999723434448,1.3539999723434448,1.3539999723434448,1.3559999465942383,1.3559999465942383,1.3559999465942383,1.3559999465942383,1.3559999465942383,1.3559999465942383,1.3580000400543213,1.3580000400543213,1.3580000400543213,1.3580000400543213,1.3600000143051147,1.3619999885559082,1.3639999628067017,1.3660000562667847,1.3660000562667847,1.3660000562667847,1.3680000305175781,1.3680000305175781,1.3700000047683716,1.3700000047683716,1.3700000047683716,1.371999979019165,1.3739999532699585,1.3739999532699585,1.3760000467300415,1.378000020980835,1.378000020980835,1.3799999952316284,1.3819999694824219,1.3839999437332153,1.3860000371932983,1.3860000371932983,1.3860000371932983,1.3899999856948853,1.3919999599456787,1.3940000534057617,1.3960000276565552,1.3980000019073486,1.4019999504089355,1.4019999504089355,1.406000018119812,1.4079999923706055,1.409999966621399,1.4119999408721924,1.4140000343322754,1.4140000343322754,1.4160000085830688,1.4199999570846558,1.4220000505447388,1.4240000247955322,1.4279999732971191,1.4299999475479126,1.4299999475479126,inf,inf,inf,5.0960001945495605,5.0960001945495605,5.0960001945495605,5.104000091552734,5.111999988555908,5.127999782562256,5.136000156402588,5.1519999504089355,5.168000221252441,5.184000015258789,5.191999912261963,5.199999809265137,5.216000080108643,5.223999977111816,5.248000144958496,5.248000144958496,5.25600004196167,5.271999835968018,5.288000106811523,5.320000171661377,5.335999965667725,5.360000133514404,5.383999824523926,5.4079999923706055,5.423999786376953,5.447999954223633,5.4720001220703125,5.4720001220703125,5.48799991607666,5.504000186920166,5.519999980926514,5.535999774932861,5.559999942779541,5.567999839782715,5.584000110626221,5.599999904632568,5.607999801635742,inf,inf,inf,inf,inf,inf,inf,inf,5.111999988555908,5.111999988555908,5.111999988555908,5.072000026702881,5.072000026702881,5.047999858856201,5.015999794006348,5.0,5.0,5.0,5.015999794006348,5.047999858856201,5.072000026702881,5.064000129699707,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,6.927999973297119,6.927999973297119,6.927999973297119,6.960000038146973,6.895999908447266,6.776000022888184,6.728000164031982,6.688000202178955,6.639999866485596,6.5920000076293945,6.567999839782715,6.544000148773193,6.519999980926514,6.495999813079834,6.495999813079834,6.4079999923706055,inf,inf,inf,6.320000171661377,6.320000171661377,6.320000171661377,6.335999965667725,6.360000133514404,6.375999927520752,6.6479997634887695,6.6479997634887695,6.6479997634887695,inf,inf,inf,inf,8.984000205993652,8.984000205993652,8.984000205993652,9.088000297546387,9.168000221252441,9.239999771118164,9.312000274658203,9.312000274658203,9.359999656677246,9.432000160217285,9.53600025177002,9.640000343322754,9.720000267028809,9.84000015258789,10.015999794006348,10.15999984741211,10.303999900817871,10.472000122070312,inf,3.888000011444092,3.888000011444092,3.888000011444092,3.859999895095825,3.859999895095825,3.859999895095825,3.8440001010894775,3.828000068664551,3.815999984741211,3.808000087738037,3.808000087738037,3.808000087738037,3.799999952316284,3.7920000553131104,3.7880001068115234,3.7799999713897705,3.7720000743865967,3.7639999389648438,3.75600004196167,3.752000093460083,3.747999906539917,3.740000009536743,3.7360000610351562,3.7239999771118164,3.7239999771118164,3.7200000286102295,3.7119998931884766,3.696000099182129,3.687999963760376,3.680000066757202,3.6760001182556152,3.6760001182556152,3.6600000858306885,3.6480000019073486,3.640000104904175,3.628000020980835,3.619999885559082,3.6080000400543213,3.6080000400543213,3.6080000400543213,3.6040000915527344,3.5959999561309814,3.5920000076293945,3.5920000076293945,3.5880000591278076,3.5799999237060547,3.5759999752044678,3.5759999752044678,3.5759999752044678,3.568000078201294,3.559999942779541,3.559999942779541,3.559999942779541,3.555999994277954,3.552000045776367,3.5480000972747803,3.5439999103546143,3.5399999618530273,3.5360000133514404,3.5360000133514404,3.5360000133514404,3.5280001163482666,3.5239999294281006,3.124000072479248,3.131999969482422,3.131999969482422,3.128000020980835,3.124000072479248,3.124000072479248,3.131999969482422,3.135999917984009,3.140000104904175,3.1440000534057617,3.140000104904175,3.140000104904175,3.140000104904175,3.140000104904175,3.140000104904175,3.1480000019073486,3.1480000019073486,3.496000051498413,3.496000051498413,3.492000102996826,3.492000102996826,3.496000051498413,3.492000102996826,3.492000102996826,3.492000102996826,3.492000102996826,3.48799991607666,3.48799991607666,3.496000051498413,3.503999948501587,3.507999897003174,3.5160000324249268,3.5160000324249268,3.5160000324249268,3.5160000324249268,3.5199999809265137,3.5199999809265137,3.5239999294281006,3.5199999809265137,3.5199999809265137,3.5320000648498535,3.5360000133514404,3.5439999103546143,3.5439999103546143,3.5320000648498535,3.5439999103546143,3.5439999103546143,3.555999994277954,3.555999994277954,3.559999942779541,3.671999931335449,3.671999931335449,3.684000015258789,3.700000047683716,3.7039999961853027,3.7079999446868896,3.7160000801086426,3.7160000801086426,3.7239999771118164,3.7320001125335693,3.7320001125335693,3.7320001125335693,3.7360000610351562,3.740000009536743,3.74399995803833,3.747999906539917,3.75600004196167,3.75600004196167,3.7639999389648438,3.7639999389648438,3.7720000743865967,3.7799999713897705,3.7880001068115234,3.7920000553131104,3.7960000038146973,3.7960000038146973,3.799999952316284,3.803999900817871,3.808000087738037,3.819999933242798,3.8320000171661377,3.8440001010894775,3.8559999465942383,3.868000030517578,3.880000114440918,3.888000011444092,3.9040000438690186,3.944000005722046,3.940000057220459,3.940000057220459,3.9000000953674316,3.880000114440918,3.859999895095825,3.859999895095825,3.859999895095825,3.871999979019165,3.888000011444092,3.9000000953674316,3.927999973297119,3.944000005722046,3.9519999027252197,3.9639999866485596,3.9639999866485596,3.9760000705718994,3.9839999675750732,3.98799991607666,3.9839999675750732,3.9719998836517334,3.9519999027252197,3.9159998893737793,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.691999912261963,2.691999912261963,2.691999912261963,2.6760001182556152,2.6760001182556152,2.6679999828338623,2.6679999828338623,2.6480000019073486,2.624000072479248,2.6080000400543213,2.5959999561309814,2.5840001106262207,2.5759999752044678,2.568000078201294,2.552000045776367,2.5360000133514404,2.5160000324249268,2.5,2.492000102996826,2.492000102996826,2.4800000190734863,2.4719998836517334,2.4639999866485596,2.4519999027252197,2.436000108718872,2.4240000247955322,2.4119999408721924,2.4040000438690186,2.3919999599456787,2.380000114440918,2.368000030517578,2.359999895095825,2.3519999980926514,2.3440001010894775,2.3359999656677246,2.3359999656677246,2.3320000171661377,2.319999933242798,2.308000087738037,2.299999952316284,2.2880001068115234,2.2760000228881836,2.2679998874664307,2.259999990463257,2.25600004196167,2.252000093460083,2.24399995803833,2.240000009536743,2.2279999256134033,2.2200000286102295,2.2079999446868896,2.2079999446868896,2.200000047683716,2.191999912261963,2.187999963760376,2.184000015258789,2.180000066757202,2.1760001182556152,2.1679999828338623,2.1640000343322754,2.1600000858306885,2.1480000019073486,2.140000104904175,2.135999917984009,2.128000020980835,2.128000020980835,2.119999885559082,2.115999937057495,2.111999988555908,2.1080000400543213,2.1040000915527344,2.0999999046325684,2.0959999561309814,2.0920000076293945,2.0880000591278076,1.746000051498413,1.746000051498413,1.74399995803833,1.74399995803833,1.74399995803833,1.7380000352859497,1.7319999933242798,1.7280000448226929,1.7239999771118164,1.722000002861023,1.722000002861023,1.722000002861023,1.718000054359436,1.715999960899353,1.7120000123977661,1.7100000381469727,1.7059999704360962,1.7020000219345093,1.7020000219345093,1.7000000476837158,1.6979999542236328,1.6979999542236328,1.6959999799728394,1.694000005722046,1.694000005722046,1.690000057220459,1.690000057220459,1.687999963760376,1.6859999895095825,1.6859999895095825,1.684000015258789,1.6820000410079956,1.6820000410079956,1.6799999475479126,1.6779999732971191,1.6779999732971191,1.6759999990463257,1.6759999990463257,1.6759999990463257,1.6740000247955322,1.6740000247955322,1.6720000505447388,1.6720000505447388,1.6699999570846558,1.6720000505447388,1.6699999570846558,1.6679999828338623,1.6660000085830688,1.6660000085830688,1.6660000085830688,1.6660000085830688,1.6660000085830688,1.6640000343322754,1.6660000085830688,1.6660000085830688,1.6660000085830688,1.6660000085830688,1.6679999828338623,1.6660000085830688,1.6640000343322754,1.6660000085830688,1.6679999828338623,1.6679999828338623,1.6679999828338623,1.6679999828338623,1.6679999828338623,1.6679999828338623,1.6699999570846558,1.6720000505447388,1.6740000247955322,1.6740000247955322,1.6740000247955322,1.6779999732971191,1.6779999732971191,1.6779999732971191,1.6779999732971191,1.6759999990463257,1.6779999732971191,1.6779999732971191,1.6820000410079956,1.6859999895095825,1.687999963760376,1.690000057220459,1.5420000553131104,1.5420000553131104,1.5140000581741333,1.4900000095367432,1.4539999961853027,1.3619999885559082,1.340000033378601,1.340000033378601,1.3279999494552612,1.3220000267028809,1.3200000524520874,1.3200000524520874,1.3220000267028809,1.3240000009536743,1.3259999752044678,1.3279999494552612,1.3279999494552612,1.3300000429153442,1.3359999656677246,1.343999981880188,1.3459999561309814,1.350000023841858,1.3539999723434448,1.3580000400543213,1.3619999885559082,1.3660000562667847,1.3700000047683716,1.371999979019165,1.371999979019165,1.3760000467300415,1.3799999952316284,1.3799999952316284,1.3819999694824219,1.3839999437332153,1.3860000371932983,1.3880000114440918,1.3919999599456787,1.3980000019073486,1.4019999504089355,1.406000018119812,1.4119999408721924,1.4119999408721924,1.4179999828338623,1.8300000429153442,1.8300000429153442,1.8339999914169312,1.8339999914169312,1.8359999656677246,1.8420000076293945,1.850000023841858,1.8559999465942383,1.8660000562667847,1.871999979019165,1.8760000467300415,1.8799999952316284,1.8880000114440918,1.8960000276565552,1.8960000276565552,1.899999976158142,1.906000018119812,1.9160000085830688,1.9220000505447388,1.9299999475479126,1.9359999895095825,1.9420000314712524,1.9479999542236328,1.9559999704360962,1.9620000123977661,1.972000002861023,1.9819999933242798,1.9819999933242798,1.9880000352859497,1.99399995803833,2.002000093460083,2.0160000324249268,2.0260000228881836,2.0339999198913574,2.0420000553131104,2.0480000972747803,2.055999994277954,2.068000078201294,2.0799999237060547,2.0799999237060547,2.0920000076293945,2.0999999046325684,2.1080000400543213,2.115999937057495,2.124000072479248,2.140000104904175,2.1559998989105225,2.171999931335449,2.180000066757202,2.187999963760376,2.191999912261963,2.2039999961853027,2.2039999961853027,2.2200000286102295,2.2360000610351562,2.252000093460083,2.2639999389648438,2.2720000743865967,2.2839999198913574,2.303999900817871,2.315999984741211,2.328000068664551,2.3440001010894775,2.3440001010894775,2.364000082015991,2.380000114440918,2.3919999599456787,2.4040000438690186,2.4200000762939453,2.440000057220459,2.4600000381469727,2.4760000705718994,2.492000102996826,2.503999948501587,2.503999948501587,2.5160000324249268,2.5399999618530273,2.572000026702881,2.5840001106262207,2.5959999561309814,2.615999937057495,2.6440000534057617,2.6679999828338623,2.691999912261963,2.7079999446868896,2.7279999256134033,2.75600004196167,2.75600004196167,2.7799999713897705,2.803999900817871,2.828000068664551,2.8559999465942383,2.880000114440918,2.9000000953674316,2.927999973297119,2.9519999027252197,2.9839999675750732,3.0199999809265137,3.0439999103546143,3.0439999103546143,3.055999994277954,3.0959999561309814,3.1480000019073486,3.171999931335449,3.196000099182129,3.2320001125335693,3.2799999713897705,3.319999933242798,3.3519999980926514,3.371999979019165,3.371999979019165,3.4119999408721924,3.4639999866485596,3.507999897003174,3.552000045776367,3.5959999561309814,3.640000104904175,3.6760001182556152,3.7119998931884766,3.7679998874664307,3.828000068664551,3.875999927520752,3.875999927520752,3.9159998893737793,3.9600000381469727,4.015999794006348,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.4800000190734863,3.4800000190734863,3.4800000190734863,3.431999921798706,3.431999921798706,3.3559999465942383,3.2960000038146973,3.252000093460083,3.252000093460083,3.2039999961853027,3.1640000343322754,3.131999969482422,3.0840001106262207,3.0399999618530273,3.01200008392334,2.9719998836517334,2.927999973297119,2.8959999084472656,2.871999979019165,2.8440001010894775,2.803999900817871,2.7679998874664307,2.74399995803833,2.74399995803833,2.684000015258789,2.684000015258789,2.6519999504089355,2.628000020980835,2.5999999046325684,2.5799999237060547,2.555999994277954,2.5280001163482666,2.496000051498413,2.4800000190734863,2.4560000896453857,2.427999973297119,2.4040000438690186,2.388000011444092,inf,inf,inf,inf,inf,inf,inf,2.184000015258789,2.184000015258789,2.184000015258789,2.1519999504089355,2.1519999504089355,2.1519999504089355,2.135999917984009,2.119999885559082,2.1040000915527344,2.0880000591278076,2.072000026702881,2.072000026702881,2.052000045776367,2.0360000133514404,2.0280001163482666,2.0139999389648438,1.9980000257492065,1.9859999418258667,1.9739999771118164,1.9639999866485596,1.9539999961853027,1.940000057220459,1.9240000247955322,1.9119999408721924,1.9019999504089355,1.8919999599456787,1.8799999952316284,1.8660000562667847,1.8660000562667847,1.8559999465942383,1.8459999561309814,1.8339999914169312,1.8259999752044678,1.8179999589920044,1.8040000200271606,1.7960000038146973,1.784000039100647,1.7740000486373901,1.7680000066757202,1.7580000162124634,1.74399995803833,1.7339999675750732,1.7280000448226929,1.7280000448226929,1.7239999771118164,1.718000054359436,1.7059999704360962,1.6979999542236328,1.690000057220459,1.6799999475479126,1.6720000505447388,1.6660000085830688,1.656000018119812,1.6460000276565552,1.6440000534057617,1.6380000114440918,1.6299999952316284,1.6239999532699585,1.6239999532699585,1.6200000047683716,1.6100000143051147,1.6019999980926514,1.5980000495910645,1.5920000076293945,1.5839999914169312,1.5779999494552612,1.5740000009536743,1.5700000524520874,1.562000036239624,1.5579999685287476,1.5540000200271606,1.5540000200271606,1.5460000038146973,1.5379999876022339,1.534000039100647,1.5299999713897705,1.527999997138977,1.5240000486373901,1.5140000581741333,1.5080000162124634,1.50600004196167,1.5,1.4980000257492065,1.49399995803833,1.4900000095367432,1.4900000095367432,1.4839999675750732,1.4819999933242798,1.4759999513626099,1.4700000286102295,1.468000054359436,1.4639999866485596,1.4620000123977661,1.4579999446868896,1.4539999961853027,1.4520000219345093,1.4479999542236328,1.444000005722046,1.440000057220459,1.440000057220459,1.440000057220459,1.4359999895095825,1.434000015258789,1.4320000410079956,1.4279999732971191,1.4240000247955322,1.4220000505447388,1.4179999828338623,1.4160000085830688,1.4119999408721924,1.4079999923706055,1.406000018119812,1.4040000438690186,1.4040000438690186,1.406000018119812,1.406000018119812,1.399999976158142,1.3960000276565552,1.3919999599456787,1.3899999856948853,1.3880000114440918,1.3860000371932983,1.3839999437332153,1.3839999437332153,1.3819999694824219,1.3799999952316284,1.3799999952316284,1.378000020980835,1.3760000467300415,1.3760000467300415,1.3739999532699585,1.3739999532699585,1.371999979019165,1.3680000305175781,1.3680000305175781,1.3660000562667847,1.3639999628067017,1.3660000562667847,1.3639999628067017,1.3619999885559082,1.3619999885559082,1.3619999885559082,1.3580000400543213,1.3580000400543213,1.3580000400543213,1.3559999465942383,1.3559999465942383,1.3559999465942383,1.3559999465942383,1.3559999465942383,1.3539999723434448,1.3539999723434448,1.3539999723434448,1.3539999723434448,1.3539999723434448,1.3539999723434448,1.3539999723434448,1.3539999723434448,1.3539999723434448,1.3539999723434448
Move forward data collection 1
0.0016505840659113628,-0.006276318015728694,-0.0050522910077220925,0.00021078879506307817,-0.002729568573651905,0.8919185810438534,-0.4521877373527557
RANGES
